PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	Qi, Xiao-Liang; Zhang, Shou-Cheng								Topological insulators and superconductors								REVIEWS OF MODERN PHYSICS				83	4						10.1103/RevModPhys.83.1057			OCT 14 2011	2011										5918							WOS:000308825700001		
J	Butler, Sheneve Z.; Hollen, Shawna M.; Cao, Linyou; Cui, Yi; Gupta, Jay A.; Gutierrez, Humberto R.; Heinz, Tony F.; Hong, Seung Sae; Huang, Jiaxing; Ismach, Ariel F.; Johnston-Halperin, Ezekiel; Kuno, Masaru; Plashnitsa, Vladimir V.; Robinson, Richard D.; Ruoff, Rodney S.; Salahuddin, Sayeef; Shan, Jie; Shi, Li; Spencer, Michael G.; Terrones, Mauricio; Windl, Wolfgang; Goldberger, Joshua E.								Progress, Challenges, and Opportunities in Two-Dimensional Materials Beyond Graphene								ACS NANO				7	4			2898	2926		10.1021/nn400280c			APR 2013	2013										2237							WOS:000318143300005		
J	Johnston, David C.								The puzzle of high temperature superconductivity in layered iron pnictides and chalcogenides								ADVANCES IN PHYSICS				59	6			803	1061	PII 927730316	10.1080/00018732.2010.513480			2010	2010										1225							WOS:000282683200001		
J	Imai, Y.; Takahashi, H.; Okada, T.; Yoshinaka, T.; Komiya, S.; Kitagawa, K.; Matsubayashi, K.; Tsukada, I.; Uwatoko, Y.; Maeda, A.								Microwave surface impedance measurements of LiFeAs, LiFe(As,P) and FeSe1-xTex single crystals								PHYSICA C-SUPERCONDUCTIVITY AND ITS APPLICATIONS				471	21-22			630	633		10.1016/j.physc.2011.05.013			NOV 2011	2011						23rd International Symposium on Superconductivity (ISS)	NOV 01-03, 2010	Int Superconduct Technol Ctr (ISTEC)	Tsukuba, JAPAN	2							WOS:000297433400012		
J	Pang, Hua; Fang, Yang; Li, Fashen								Hyperfine interactions and electronic structures of BaFe2As2: a first-principles LDA plus U study								HYPERFINE INTERACTIONS				199	1-3			387	396		10.1007/s10751-011-0333-5			JUL 2011	2011						5th International Conference on Trapped Charged Particles and Fundamental Physics (TCP)	APR 12-16, 2010		Saariselka, FINLAND	2							WOS:000313420300039		
J	Felner, I.; Nowik, I.								Magnetic and Mossbauer Studies of Ba(Fe1-x Ni (x) )(2)As-2 Single Crystals								JOURNAL OF SUPERCONDUCTIVITY AND NOVEL MAGNETISM				24	4			1363	1369		10.1007/s10948-010-0834-5			MAY 2011	2011										2							WOS:000289489400018		
J	Tamegai, T.; Tsuchiya, Y.; Nakajima, Y.; Kamihara, Y.; Hosono, H.								Inter-granular current in iron-oxypnictide superconductors								PHYSICA C-SUPERCONDUCTIVITY AND ITS APPLICATIONS				470	20			993	995		10.1016/j.physc.2010.05.018			NOV 1 2010	2010						22nd International Symposium on Superconductivity (ISS 2009)	NOV 02-04, 2009	Int Superconductiv Technol Ctr	Tsukuba, JAPAN	2							WOS:000282241800008		
J	Mackowiak, Jan; Borycki, Dawid								A REFINED BCS APPROACH TO THE DOPING DEPENDENCE OF T(c) IN HIGH-T(c) SUPERCONDUCTORS								MODERN PHYSICS LETTERS B				24	20			2131	2142		10.1142/S021798491002450X			AUG 10 2010	2010										2							WOS:000281102100003		
J	Shi, H. Y.; Wang, X. L.; Xia, T. -L.; Zhang, Q. M.; Wang, X. Q.; Zhao, T. -S.								Phase diagram of the NdFe1-xRhxAsO superconductor								PHYSICA STATUS SOLIDI-RAPID RESEARCH LETTERS				4	3-4			67	69		10.1002/pssr.201004008			APR 2010	2010										2							WOS:000277222000012		
J	Jahromi, Saeed S.; Orus, Roman								Universal tensor-network algorithm for any infinite lattice								PHYSICAL REVIEW B				99	19					195105	10.1103/PhysRevB.99.195105			MAY 3 2019	2019										1							WOS:000467382600001		
J	Zaanen, Jan								Planckian dissipation, minimal viscosity and the transport in cuprate strange metals								SCIPOST PHYSICS				6	5					061	10.21468/SciPostPhys.6.5.061			MAY 2019	2019										1							WOS:000468849300010		
J	Choi, Y. S.; Lee, C. H.; Lee, S.; Yoon, Sungwon; Lee, W. -J.; Park, J.; Ali, Anzar; Singh, Yogesh; Orain, Jean-Christophe; Kim, Gareoung; Rhyee, Jong-Soo; Chen, Wei-Tin; Chou, Fangcheng; Choi, Kwang-Yong								Exotic Low-Energy Excitations Emergent in the Random Kitaev Magnet Cu2IrO3								PHYSICAL REVIEW LETTERS				122	16					167202	10.1103/PhysRevLett.122.167202			APR 26 2019	2019										1							WOS:000466441100012		
J	Carpenter, M. A.; Evans, D. M.; Schiemer, J. A.; Wolf, T.; Adelmann, P.; Boehmer, A. E.; Meingast, C.; Dutton, S. E.; Mukherjee, P.; Howard, C. J.								Ferroelasticity, anelasticity and magnetoelastic relaxation in Co-doped iron pnictide: Ba(Fe0.957Co0.043)(2)As-2								JOURNAL OF PHYSICS-CONDENSED MATTER				31	15					155401	10.1088/1361-648X/aafe29			APR 17 2019	2019										1							WOS:000458988000001		
J	Bigi, C.; Orgiani, P.; Nardi, A.; Troglia, A.; Fujii, J.; Panaccione, G.; Vobornik, I.; Rossi, G.								Robustness of topological states in Bi2Se3 thin film grown by Pulsed Laser Deposition on (001)-oriented SrTiO3 perovskite								APPLIED SURFACE SCIENCE				473				190	193		10.1016/j.apsusc.2018.12.119			APR 15 2019	2019										1							WOS:000456951700027		
J	Aczel, A. A.; Clancy, J. P.; Chen, Q.; Zhou, H. D.; Reig-i-Plessis, D.; MacDougall, G. J.; Ruff, J. P. C.; Upton, M. H.; Islam, Z.; Williams, T. J.; Calder, S.; Yan, J-Q								Revisiting the Kitaev material candidacy of Ir4+ double perovskite iridates								PHYSICAL REVIEW B				99	13					134417	10.1103/PhysRevB.99.134417			APR 11 2019	2019										1							WOS:000464715700003		
J	Yin, X.; Zhang, C.; Mu, G.; Hu, T.; Zhang, M.; Xiao, H.								Pressure tuning of iron-based superconductor Ca-10(Pt3As8) ((Fe0.95Pt0.05)(2)As-2)(5)								JOURNAL OF PHYSICS-CONDENSED MATTER				31	14					145601	10.1088/1361-648X/aaffae			APR 10 2019	2019										1							WOS:000460784200001		
J	Rosenberg, Elliott W.; Chu, Jiun-Haw; Ruff, Jacob P. C.; Hristov, Alexander T.; Fisher, Ian R.								Divergence of the quadrupole-strain susceptibility of the electronic nematic system YbRu2Ge2								PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA				116	15			7232	7237		10.1073/pnas.1818910116			APR 9 2019	2019										1							WOS:000463936900017		
J	Khan, Usman; Luo, Yuting; Tang, Lei; Teng, Changjiu; Liu, Jiaman; Liu, Bilu; Cheng, Hui-Ming								Controlled Vapor Solid Deposition of Millimeter-Size Single Crystal 2D Bi2O2Se for High-Performance Phototransistors								ADVANCED FUNCTIONAL MATERIALS				29	14					1807979	10.1002/adfm.201807979			APR 4 2019	2019										1							WOS:000467109100013		
J	Evans, D. M.; Schiemer, J. A.; Wolf, T.; Adelmann, P.; Boehmer, A. E.; Meingast, C.; Dutton, E.; Mukherjee, P.; Hsu, Y-T; Carpenter, M. A.								Strain relaxation behaviour of vortices in a multiferroic superconductor								JOURNAL OF PHYSICS-CONDENSED MATTER				31	13					135403	10.1088/1361-648X/aafbd7			APR 3 2019	2019										1							WOS:000458049700001		
J	Sultana, Rabia; Gurjar, Ganesh; Patnaik, S.; Awana, V. P. S.								Growth, Characterization and High-Field Magneto-Conductivity of Co0.1Bi2Se3 Topological Insulator								JOURNAL OF SUPERCONDUCTIVITY AND NOVEL MAGNETISM				32	4			769	777		10.1007/s10948-019-5006-7			APR 2019	2019										1							WOS:000469476200001		
J	Cremonini, Sera; Hoover, Anthony; Li, Li; Waskie, Steven								Anomalous scalings of cuprate strange metals from nonlinear electrodynamics								PHYSICAL REVIEW D				99	6					061901	10.1103/PhysRevD.99.061901			MAR 29 2019	2019										1							WOS:000462920100003		
J	Trigo, M.; Giraldo-Gallo, P.; Kozina, M. E.; Henighan, T.; Jiang, M. P.; Liu, H.; Clark, J. N.; Chollet, M.; Glownia, J. M.; Zhu, D.; Katayama, T.; Leuenberger, D.; Kirchmann, P. S.; Fisher, I. R.; Shen, Z. X.; Reis, D. A.								Coherent order parameter dynamics in SmTe3								PHYSICAL REVIEW B				99	10					104111	10.1103/PhysRevB.99.104111			MAR 28 2019	2019										1							WOS:000462892000004		
J	Takayama, T.; Krajewska, A.; Gibbs, A. S.; Yaresko, A. N.; Ishii, H.; Yamaoka, H.; Ishii, K.; Hiraoka, N.; Funnell, N. P.; Bull, C. L.; Takagi, H.								Pressure-induced collapse of the spin-orbital Mott state in the hyperhoneycomb iridate beta-Li2IrO3								PHYSICAL REVIEW B				99	12					125127	10.1103/PhysRevB.99.125127			MAR 18 2019	2019										1							WOS:000461963800007		
J	Minakawa, Tetsuya; Nasu, Joji; Koga, Akihisa								Quantum and classical behavior of spin-S Kitaev models in the anisotropic limit								PHYSICAL REVIEW B				99	10					104408	10.1103/PhysRevB.99.104408			MAR 7 2019	2019										1							WOS:000460720600004		
J	Zhang, Cheng-Long; Wang, C. M.; Yuan, Zhujun; Xu, Xitong; Wang, Guangqiang; Lee, Chi-Cheng; Pi, Li; Xi, Changying; Lin, Hsin; Harrison, Neil; Lu, Hai-Zhou; Zhang, Jinglei; Jia, Shuang								Non-saturating quantum magnetization in Weyl semimetal TaAs								NATURE COMMUNICATIONS				10						1028	10.1038/s41467-019-09012-4			MAR 4 2019	2019										1							WOS:000460125400010		
J	Pfau, H.; Rosenberg, E. W.; Massat, P.; Moritz, B.; Hashimoto, M.; Lu, D.; Fisher, I. R.; Shen, Z-X								Electronic structure of the quadrupolar ordered heavy-fermion compound YbRu2Ge2 measured by angle-resolved photoemission								PHYSICAL REVIEW B				99	7					075159	10.1103/PhysRevB.99.075159			FEB 28 2019	2019										1							WOS:000459935900001		
J	Lin, Ben-Chuan; Wang, Shuo; Wiedmann, Steffen; Lu, Jian-Ming; Zheng, Wen-Zhuang; Yu, Dapeng; Liao, Zhi-Min								Observation of an Odd-Integer Quantum Hall Effect from Topological Surface States in Cd3As2								PHYSICAL REVIEW LETTERS				122	3					036602	10.1103/PhysRevLett.122.036602			JAN 25 2019	2019										1							WOS:000456783100004		
J	Zhang, Wenliang; Wei, Yuan; Xie, Tao; Liu, Zhaoyu; Gong, Dongliang; Ma, Xiaoyan; Hu, Ding; Cermak, Petr; Schneidewind, Astrid; Tucker, Gregory; Meng, Siqin; Huesges, Zita; Lu, Zhilun; Song, Jianming; Luo, Wei; Xu, Liangcai; Zhu, Zengwei; Yin, Xunqing; Li, Hai-Feng; Yang, Yi-feng; Luo, Huiqian; Li, Shiliang								Unconventional Antiferromagnetic Quantum Critical Point in Ba(Fe0.97Cr0.03)(2)(As1-xPx)(2)								PHYSICAL REVIEW LETTERS				122	3					037001	10.1103/PhysRevLett.122.037001			JAN 24 2019	2019										1							WOS:000456782500010		
J	Morey, Jennifer R.; Scheie, Allen; Sheckelton, John P.; Brown, Craig M.; McQueen, Tyrel M.								Ni2Mo3O8: Complex antiferromagnetic order on a honeycomb lattice								PHYSICAL REVIEW MATERIALS				3	1					014410	10.1103/PhysRevMaterials.3.014410			JAN 18 2019	2019										1							WOS:000456047500001		
J	Joshi, K. R.; Nusran, N. M.; Tanatar, M. A.; Cho, Kyuil; Meier, W. R.; Bud'ko, S. L.; Canfield, P. C.; Prozorov, R.								Measuring the Lower Critical Field of Superconductors Using Nitrogen-Vacancy Centers in Diamond Optical Magnetometry								PHYSICAL REVIEW APPLIED				11	1					014035	10.1103/PhysRevApplied.11.014035			JAN 17 2019	2019										1							WOS:000456043700003		
J	Lee, Stephen R.; Sharma, Peter A.; Lima-Sharma, Ana L.; Pan, Wei; Nenoff, Tina M.								Topological Quantum Materials for Realizing Majorana Quasiparticles								CHEMISTRY OF MATERIALS				31	1			26	51		10.1021/acs.chemmater.8b04383			JAN 8 2019	2019										1							WOS:000455558100004		
J	Sharma, P. A.; Brumbach, M.; Adams, D. P.; Ihlefeld, J. F.; Lima-Sharma, A. L.; Chou, S.; Sugar, J. D.; Lu, P.; Michael, J. R.; Ingersoll, D.								Electrical contact uniformity and surface oxidation of ternary chalcogenide alloys								AIP ADVANCES				9	1					015125	10.1063/1.5081818			JAN 2019	2019										1							WOS:000457407600055		
J	Ikeda, M. S.; Worasaran, T.; Palmstrom, J. C.; Straquadine, J. A. W.; Walmsley, P.; Fisher, I. R.								Symmetric and antisymmetric strain as continuous tuning parameters for electronic nematic order								PHYSICAL REVIEW B				98	24					245133	10.1103/PhysRevB.98.245133			DEC 21 2018	2018										1							WOS:000454155400002		
J	Fujioka, Jun; Okawa, Tatsuya; Masuko, Makoto; Yamamoto, Ayako; Tokura, Yoshinori								Charge Dynamics and Metal-Insulator Transition in Perovskite SrIr1-xSnxO3								JOURNAL OF THE PHYSICAL SOCIETY OF JAPAN				87	12					123706	10.7566/JPSJ.87.123706			DEC 15 2018	2018										1							WOS:000451864400007		
J	Sun, Zeliang; Xiang, Ziji; Wang, Zhongyi; Zhang, Jinglei; Ma, Long; Wang, Naizhou; Shang, Chao; Meng, Fanbao; Zou, Liangjian; Zhang, Yuanbo; Chen, Xianhui								Magnetic field-induced electronic phase transition in the Dirac semimetal state of black phosphorus under pressure								SCIENCE BULLETIN				63	23			1539	1544		10.1016/j.scib.2018.11.006			DEC 15 2018	2018										1							WOS:000453086200006		
J	Li, Ying; Winter, Stephen M.; Valenti, Roser								Role of Hydrogen in the Spin-Orbital-Entangled Quantum Liquid Candidate H3LiIr2O6								PHYSICAL REVIEW LETTERS				121	24					247202	10.1103/PhysRevLett.121.247202			DEC 14 2018	2018										1							WOS:000453476900020		
J	Antonov, V. N.; Uba, S.; Uba, L.								Electronic structure and x-ray magnetic circular dichroism in the hyperhoneycomb iridate beta-Li2IrO3								PHYSICAL REVIEW B				98	24					245113	10.1103/PhysRevB.98.245113			DEC 11 2018	2018										1							WOS:000452989000001		
J	Wang, Zhenhua; Wei, Lingnan; Li, Mingze; Zhang, Zhidong; Gao, Xuan P. A.								Magnetic Field Modulated Weak Localization and Antilocalization State in Bi-2(TexSe1-x)(3) Films								PHYSICA STATUS SOLIDI B-BASIC SOLID STATE PHYSICS				255	12					1800272	10.1002/pssb.201800272			DEC 2018	2018										1							WOS:000453382600022		
J	Fu, X.; Shi, Q.; Zudov, M. A.; Chung, Y. J.; Baldwin, K. W.; Pfeiffer, L. N.; West, K. W.								Quantum Hall stripes in high-density GaAs/AlGaAs quantum wells								PHYSICAL REVIEW B				98	20					205418	10.1103/PhysRevB.98.205418			NOV 26 2018	2018										1							WOS:000451333100010		
J	Oveshnikov, L. N.; Rodionov, Ya, I; Kugel, K., I; Karateev, I. A.; Vasiliev, A. L.; Selivanov, Yu G.; Chizhevskii, E. G.; Burmistrov, I. S.; Aronzon, B. A.								Magnetism of Bi2Se3 thin films with Eu-rich flat inclusions								JOURNAL OF PHYSICS-CONDENSED MATTER				30	44					445801	10.1088/1361-648X/aae0a3			NOV 7 2018	2018										1							WOS:000447051100001		
J	Shchelkachev, N. M.; Yarzhemsky, V. G.								Influence of Crystal Structure and 3d Impurities on the Electronic Structure of the Topological Material Cd3As2								INORGANIC MATERIALS				54	11			1093	1098		10.1134/S0020168518110110			NOV 2018	2018										1							WOS:000451829700002		
J	Patel, Aavishkar A.; Lawler, Michael J.; Kim, Eun-Ah								Coherent Superconductivity with a Large Gap Ratio from Incoherent Metals								PHYSICAL REVIEW LETTERS				121	18					187001	10.1103/PhysRevLett.121.187001			OCT 30 2018	2018										1							WOS:000448756700006		
J	Li, Zhaoguo; Zeng, Yong; Zhang, Jicheng; Zhou, Minjie; Wu, Weidong								Observation of negative longitudinal magnetoresistance in the type-II Dirac semimetal PtSe2								PHYSICAL REVIEW B				98	16					165441	10.1103/PhysRevB.98.165441			OCT 29 2018	2018										1							WOS:000448596500014		
J	Fujita, Hiroyuki; Sato, Masahiro								Nonequilibrium Magnetic Oscillation with Cylindrical Vector Beams								SCIENTIFIC REPORTS				8						15738	10.1038/s41598-018-33651-0			OCT 24 2018	2018										1							WOS:000448109000063		
J	Hao Ning; Hu Jiang-Ping								Research progress of topological quantum states in iron-based superconductor								ACTA PHYSICA SINICA				67	20					207101	10.7498/aps.67.20181455			OCT 20 2018	2018										1							WOS:000448520200018		
J	Wang, C. G.; Li, Z.; Yang, J.; Xing, L. Y.; Dai, G. Y.; Wang, X. C.; Jin, C. Q.; Zhou, R.; Zheng, Guo-qing								Electron Mass Enhancement near a Nematic Quantum Critical Point in NaFe1-xCoxAs								PHYSICAL REVIEW LETTERS				121	16					167004	10.1103/PhysRevLett.121.167004			OCT 19 2018	2018										1							WOS:000447730600014		
J	Meinero, M.; Caglieris, F.; Lamura, G.; Pallecchi, I; Jost, A.; Zeitler, U.; Ishida, S.; Eisaki, H.; Putti, M.								Unusual thermoelectric properties of BaFe2As2 in high magnetic fields								PHYSICAL REVIEW B				98	15					155116	10.1103/PhysRevB.98.155116			OCT 8 2018	2018										1							WOS:000446820900002		
J	Velkov, H.; Bremm, G. N.; Micklitz, T.; Schwiete, G.								Transport in topological insulators with bulk-surface coupling: Interference corrections and conductance fluctuations								PHYSICAL REVIEW B				98	16					165408	10.1103/PhysRevB.98.165408			OCT 5 2018	2018										1							WOS:000446554900006		
J	Ma, Zhen; Ran, Kejing; Wang, Jinghui; Bao, Song; Cai, Zhengwei; Li, Shichao; Wen, Jinsheng								Recent progress on magnetic-field studies on quantum-spin-liquid candidates								CHINESE PHYSICS B				27	10					106101	10.1088/1674-1056/27/10/106101			OCT 2018	2018										1							WOS:000448164100001		
J	Obata, Yukiko; Matsuishi, Satoru; Hosono, Hideo								Flux growth and magneto-transport properties of cubic antiperovskite Ca3PbO single crystals								MATERIALS RESEARCH BULLETIN				106				1	6		10.1016/j.materresbull.2018.05.020			OCT 2018	2018										1							WOS:000441491900001		
J	Rosenstein, Baruch; Shapiro, B. Ya; Li, Dingping; Shapiro, I								Upper critical magnetic field in superconducting Dirac semimetal								EPL				124	2					27004	10.1209/0295-5075/124/27004			OCT 2018	2018										1							WOS:000450630500001		
J	Wang, Wencheng; Wang, Xiutong; Wang, Ning; Ning, Xiaobo; Li, Hong; Lu, Dongzhu; Liu, Xiangju; Zhang, Qichao; Huang, Yanliang								Bi2Se3 Sensitized TiO2 Nanotube Films for Photogenerated Cathodic Protection of 304 Stainless Steel Under Visible Light								NANOSCALE RESEARCH LETTERS				13						295	10.1186/s11671-018-2717-9			SEP 21 2018	2018										1							WOS:000445657700005		
J	Saint-Paul, M.; Guttin, C.; Lejay, P.; Leynaud, O.; Monceau, P.								Elastic properties of the charge density wave system HoTe3								INTERNATIONAL JOURNAL OF MODERN PHYSICS B				32	23					1850249	10.1142/S0217979218502491			SEP 20 2018	2018										1							WOS:000443149900003		
J	Sapkota, Yub Raj; Mazumdar, Dipanjan								Bulk transport properties of bismuth selenide thin films grown by magnetron sputtering approaching the two-dimensional limit								JOURNAL OF APPLIED PHYSICS				124	10					105306	10.1063/1.5018856			SEP 14 2018	2018										1							WOS:000444757200040		
J	Ali, Khadiza; Maiti, Kalobaran								Dimensionality, nematicity and superconductivity in Fe-based systems								EUROPEAN PHYSICAL JOURNAL B				91	9					199	10.1140/epjb/e2018-90359-2			SEP 12 2018	2018										1							WOS:000444640900002		
J	Li, Dan; Zhou, Jisheng; Chen, Xiaohong; Song, Huaihe								Graphene-Loaded Bi2Se3: A Conversion-Alloying-type Anode Material for Ultrafast Gravimetric and Volumetric Na Storage								ACS APPLIED MATERIALS & INTERFACES				10	36			30379	30387		10.1021/acsami.8b09538			SEP 12 2018	2018										1							WOS:000444793000041		
J	Wang, Jingyue; Niu, Jingjing; Yan, Baoming; Li, Xinqi; Bi, Ran; Yao, Yuan; Yu, Dapeng; Wu, Xiaosong								Vanishing quantum oscillations in Dirac semimetal ZrTe5								PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA				115	37			9145	9150		10.1073/pnas.1804958115			SEP 11 2018	2018										1							WOS:000444257200047		
J	Rakhmilevich, David; Wang, Fei; Zhao, Weiwei; Chan, Moses H. W.; Moodera, Jagadeesh S.; Liu, Chaoxing; Chang, Cui-Zu								Unconventional planar Hall effect in exchange-coupled topological insulator-ferromagnetic insulator heterostructures								PHYSICAL REVIEW B				98	9					094404	10.1103/PhysRevB.98.094404			SEP 6 2018	2018										1							WOS:000443912100002		
J	Stavropoulos, P. Peter; Catuneanu, Andrei; Kee, Hae-Young								Counter-rotating spiral order in three-dimensional iridates: Signature of hidden symmetry in the Kitaev-Gamma model								PHYSICAL REVIEW B				98	10					104401	10.1103/PhysRevB.98.104401			SEP 4 2018	2018										1							WOS:000443671700005		
J	Zhang, Minhao; Wang, Xuefeng; Song, Fengqi; Zhang, Rong								Electrical spin polarization through spin-momentum locking in topological-insulator nanostructures								CHINESE PHYSICS B				27	9					097307	10.1088/1674-1056/27/9/097307			SEP 2018	2018										1							WOS:000445023400003		
J	Chen, Chui-Zhen; He, James Jun; Ali, Mazhar N.; Lee, Gil-Ho; Fong, Kin Chung; Law, K. T.								Asymmetric Josephson effect in inversion symmetry breaking topological materials								PHYSICAL REVIEW B				98	7					075430	10.1103/PhysRevB.98.075430			AUG 27 2018	2018										1							WOS:000442806600008		
J	Krockenberger, Yoshiharu; Ikeda, Ai; Kumakura, Kazuhide; Yamamoto, Hideki								Infinite-layer phase formation in the Ca1-xSrxCuO2 system by reactive molecular beam epitaxy								JOURNAL OF APPLIED PHYSICS				124	7					073905	10.1063/1.4985588			AUG 21 2018	2018										1							WOS:000442423800014		
J	Park, Akiyoshi; Pyon, Sunseng; Sun, Yue; Veshchunov, Ivan; Chen, Jingting; Ito, Nozomu; Suwa, Takahiro; Tamegai, Tsuyoshi; Kitamura, Hisashi; Ichinose, Ataru								Quasiparticle scattering in 3 MeV proton irradiated BaFe2(As0.67P0.33)(2)								PHYSICAL REVIEW B				98	5					054512	10.1103/PhysRevB.98.054512			AUG 20 2018	2018										1							WOS:000442194500003		
J	Banerjee, Abhishek; Ganesan, R.; Kumar, P. S. Anil								Enhanced coherence and decoupled surface states in topological insulators through structural disorder								APPLIED PHYSICS LETTERS				113	7					072105	10.1063/1.5033428			AUG 13 2018	2018										1							WOS:000441994200021		
J	Villanova, John W.; Park, Kyungwha								Magnetic field induced Weyl semimetal from Wannier-function-based tight-binding model								PHYSICAL REVIEW B				98	7					075123	10.1103/PhysRevB.98.075123			AUG 13 2018	2018										1							WOS:000441463000002		
J	Zheng, Xin Yu; Feng, Renfei; Ellis, D. S.; Kim, Young-June								Bulk-sensitive imaging of twin domains in La2-xSrxCuO4 under uniaxial pressure								APPLIED PHYSICS LETTERS				113	7					071906	10.1063/1.5037706			AUG 13 2018	2018										1							WOS:000441994200015		
J	Yang, Qi, I; Kapitulnik, Aharon								Two-stage proximity-induced gap opening in topological-insulator-insulating-ferromagnet (BixSb1-x)(2)Te-3-EuS bilayers								PHYSICAL REVIEW B				98	8					081403	10.1103/PhysRevB.98.081403			AUG 9 2018	2018										1							WOS:000441234900002		
J	Zhang, Cheng; He, Xu-Gang; Chi, Hang; Zhong, Ruidan; Ku, Wei; Gu, Genda; Tranquada, J. M.; Li, Qiang								Electron and hole contributions to normal-state transport in the superconducting system Sn1-xInxTe								PHYSICAL REVIEW B				98	5					054503	10.1103/PhysRevB.98.054503			AUG 9 2018	2018										1							WOS:000441201400005		
J	Blomberg, E. C.; Tanatar, M. A.; Thaler, A.; Bud'ko, S. L.; Canfield, P. C.; Prozorov, R.								Multi-band effects in in-plane resistivity anisotropy of strain-detwinned disordered Ba(Fe1-xRux)(2)As-2								JOURNAL OF PHYSICS-CONDENSED MATTER				30	31					315601	10.1088/1361-648X/aacf2e			AUG 8 2018	2018										1							WOS:000438622200001		
J	Cui, Tianbai; Fernandes, Rafael M.								Smeared nematic quantum phase transitions due to rare-region effects in inhomogeneous systems								PHYSICAL REVIEW B				98	8					085117	10.1103/PhysRevB.98.085117			AUG 8 2018	2018										1							WOS:000441108600004		
J	Zhang, Zhiwei; Sutarto, R.; He, F.; Chou, F. C.; Udby, L.; Holm, S. L.; Zhu, Z. H.; Hines, W. A.; Budnick, J. I.; Wells, B. O.								Nematicity and Charge Order in Superoxygenated La2-xSrxCuO4+y								PHYSICAL REVIEW LETTERS				121	6					067602	10.1103/PhysRevLett.121.067602			AUG 8 2018	2018										1							WOS:000441112300018		
J	Sultana, Rabia; Gurjar, Ganesh; Neha, P.; Patnaik, S.; Awana, V. P. S.								Hikami-Larkin-Nagaoka (HLN) Treatment of the Magneto-Conductivity of Bi2Te3 Topological Insulator								JOURNAL OF SUPERCONDUCTIVITY AND NOVEL MAGNETISM				31	8			2287	2290		10.1007/s10948-018-4762-0			AUG 2018	2018										1							WOS:000438445900001		
J	Weber, F.; Parshall, D.; Pintschovius, L.; Castellan, J. -P.; Kauth, M.; Merz, M.; Wolf, Th.; Schutt, M.; Schmalian, J.; Fernandes, R. M.; Reznik, D.								Soft phonons reveal the nematic correlation length in Ba(Fe0.94C0.06)(2)As-2								PHYSICAL REVIEW B				98	1					014516	10.1103/PhysRevB.98.014516			JUL 24 2018	2018										1							WOS:000439542600005		
J	Zhou, Tao; Gao, Yi; Wang, Z. D.								Resolving different pairing states in Weyl superconductors through the single-particle spectrum								PHYSICAL REVIEW B				98	2					024515	10.1103/PhysRevB.98.024515			JUL 24 2018	2018										1							WOS:000439543400006		
J	Mukhopadhyay, A.; Lakshminarasimhan, N.; Mohapatra, N.								Multi-functional properties of non-centrosymmetric ternary half-Heuslers, RPdSb (R = Er and Ho)								JOURNAL OF PHYSICS D-APPLIED PHYSICS				51	26					265004	10.1088/1361-6463/aac567			JUL 4 2018	2018										1							WOS:000434676200003		
J	Bhardwaj, Vishal; Pal, Satyendra Prakash; Varga, Lajos K.; Tomar, Monika; Gupta, Vinay; Chatterjee, Ratnamala								Weak Antilocalization and Quantum Oscillations of Surface States in Topologically Nontrivial DyPdBi(110) Half Heusler alloy								SCIENTIFIC REPORTS				8						9931	10.1038/s41598-018-28382-1			JUL 2 2018	2018										1							WOS:000436953900040		
J	Wissberg, Shai; Frydman, Aviad; Kalisky, Beena								Local view of superconducting fluctuations								APPLIED PHYSICS LETTERS				112	26					262602	10.1063/1.5037702			JUN 25 2018	2018										1							WOS:000436862600028		
J	An, Linlin; Zhang, Hongwei; Hu, Jin; Zhu, Xiangde; Gao, Wenshuai; Zhang, Jinglei; Xi, Chuanying; Ning, Wei; Mao, Zhiqiang; Tian, Mingliang								Magnetoresistance and Shubnikov-de Haas oscillations in layered Nb3SiTe6 thin flakes								PHYSICAL REVIEW B				97	23					235133	10.1103/PhysRevB.97.235133			JUN 19 2018	2018										1							WOS:000435544900002		
J	Cheung, Sky C.; Guguchia, Zurab; Frandsen, Benjamin A.; Gong, Zizhou; Yamakawa, Kohtaro; Almeida, Dalson E.; Onuorah, Ifeanyi J.; Bonfa, Pietro; Miranda, Eduardo; Wang, Weiyi; Tam, David W.; Song, Yu; Cao, Chongde; Cai, Yipeng; Hallas, Alannah M.; Wilson, Murray N.; Munsie, Timothy J. S.; Luke, Graeme; Chen, Bijuan; Dai, Guangyang; Jin, Changqing; Guo, Shengli; Ning, Fanlong; Fernandes, Rafael M.; De Renzi, Roberto; Dai, Pengcheng; Uemura, Yasutomo J.								Disentangling superconducting and magnetic orders in NaFe1-xNixAs using muon spin rotation								PHYSICAL REVIEW B				97	22					224508	10.1103/PhysRevB.97.224508			JUN 12 2018	2018										1							WOS:000434929500005		
